0.97,1,136.204400693,[array([126, 467,  79], dtype=int64), array([153, 615,  72], dtype=int64)],E:/Google Drive/Research/MRI Wrist Images/CMC OA/Filtered Images/Volunteer1_VIBE_we_filtered.nii
0.94,7,2420.07110284,[array([ 97, 187, 133], dtype=int64), array([ 91, 222, 120], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2428.25409076,[array([ 89, 185, 130], dtype=int64), array([ 94, 209, 129], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2436.63877166,[array([ 79, 186, 129], dtype=int64), array([ 89, 216, 118], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2445.22402763,[array([ 96, 187, 123], dtype=int64), array([ 98, 207, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2453.43206465,[array([ 97, 187, 123], dtype=int64), array([ 88, 211, 116], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2461.78700219,[array([ 82, 186, 128], dtype=int64), array([ 89, 210, 132], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2470.24698194,[array([ 91, 187, 120], dtype=int64), array([ 88, 213, 126], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2478.62939075,[array([ 87, 185, 132], dtype=int64), array([ 95, 211, 132], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2486.92980851,[array([ 75, 187, 127], dtype=int64), array([ 92, 208, 128], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2495.50113121,[array([ 93, 186, 130], dtype=int64), array([ 88, 219, 119], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2503.62935009,[array([ 79, 184, 107], dtype=int64), array([ 86, 209, 129], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2512.15790635,[array([ 88, 185, 114], dtype=int64), array([ 93, 219, 115], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2520.4985885,[array([ 98, 187, 123], dtype=int64), array([ 88, 209, 128], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,7,2528.8547838,[array([ 93, 187, 121], dtype=int64), array([ 94, 207, 127], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2537.24272507,[array([ 79, 184, 106], dtype=int64), array([ 94, 208, 115], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,7,2545.65106771,[array([ 96, 185, 120], dtype=int64), array([ 87, 217, 120], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2555.02070797,[array([ 65, 203, 126], dtype=int64), array([ 80, 228, 131], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2561.49817949,[array([ 71, 206, 133], dtype=int64), array([ 75, 228, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2568.08612797,[array([ 73, 206, 134], dtype=int64), array([ 78, 227, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2574.54831427,[array([ 71, 206, 132], dtype=int64), array([ 72, 227, 128], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2581.10645414,[array([ 64, 206, 118], dtype=int64), array([ 79, 226, 127], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,8,2587.50107709,[array([ 65, 203, 125], dtype=int64), array([ 76, 229, 124], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2594.0585265,[array([ 71, 203, 131], dtype=int64), array([ 77, 228, 125], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2600.56099271,[array([ 69, 203, 122], dtype=int64), array([ 72, 227, 131], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2607.0633925,[array([ 73, 204, 126], dtype=int64), array([ 81, 226, 129], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2613.61985391,[array([ 63, 204, 125], dtype=int64), array([ 75, 227, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2620.05218246,[array([ 74, 206, 126], dtype=int64), array([ 75, 226, 126], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2626.64274356,[array([ 69, 206, 130], dtype=int64), array([ 72, 226, 127], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.66,8,2640.43185371,[array([ 61, 205, 121], dtype=int64), array([ 84, 226, 138], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2647.01373169,[array([ 66, 206, 121], dtype=int64), array([ 80, 228, 135], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2653.3720835,[array([ 60, 206, 122], dtype=int64), array([ 69, 226, 133], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2660.11480082,[array([ 73, 206, 129], dtype=int64), array([ 78, 228, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,8,2666.48484716,[array([ 66, 203, 121], dtype=int64), array([ 68, 226, 132], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,8,2673.14015594,[array([ 68, 203, 127], dtype=int64), array([ 78, 230, 128], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2679.40323381,[array([ 61, 205, 124], dtype=int64), array([ 79, 228, 121], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2685.97885347,[array([ 76, 206, 126], dtype=int64), array([ 80, 229, 124], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2692.4468057,[array([ 75, 206, 130], dtype=int64), array([ 77, 228, 133], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2699.07489686,[array([ 67, 206, 123], dtype=int64), array([ 81, 228, 132], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2705.43920068,[array([ 64, 204, 124], dtype=int64), array([ 79, 226, 119], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2711.83455037,[array([ 62, 204, 121], dtype=int64), array([ 75, 226, 127], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2718.48024507,[array([ 64, 204, 120], dtype=int64), array([ 81, 227, 135], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2725.01593882,[array([ 70, 205, 129], dtype=int64), array([ 73, 227, 125], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.87,8,2733.56910621,[array([ 69, 203, 123], dtype=int64), array([ 75, 229, 129], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.96,8,2740.20594545,[array([ 66, 205, 125], dtype=int64), array([ 79, 228, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2746.7316559,[array([ 69, 205, 130], dtype=int64), array([ 73, 227, 127], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.95,8,2753.46913918,[array([ 67, 205, 121], dtype=int64), array([ 84, 226, 130], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2761.9505317,[array([ 56, 211, 113], dtype=int64), array([ 58, 232, 113], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2767.98655181,[array([ 60, 211, 110], dtype=int64), array([ 56, 231, 112], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2773.84602899,[array([ 59, 210, 113], dtype=int64), array([ 56, 233, 113], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2779.73572728,[array([ 55, 211, 110], dtype=int64), array([ 57, 231, 117], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2785.59740603,[array([ 59, 209, 110], dtype=int64), array([ 57, 231, 108], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2791.66252322,[array([ 60, 210, 108], dtype=int64), array([ 59, 232, 112], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.92,9,2797.47387118,[array([ 62, 210, 111], dtype=int64), array([ 55, 231, 118], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2803.52646879,[array([ 54, 211, 114], dtype=int64), array([ 55, 231, 117], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2809.45555992,[array([ 58, 209, 115], dtype=int64), array([ 57, 232, 114], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2815.50210781,[array([ 58, 211, 114], dtype=int64), array([ 56, 233, 112], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2821.44378288,[array([ 59, 210, 113], dtype=int64), array([ 58, 231, 113], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2827.48941035,[array([ 59, 210, 112], dtype=int64), array([ 55, 233, 112], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2833.49500893,[array([ 61, 210, 111], dtype=int64), array([ 52, 231, 116], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2839.4567065,[array([ 61, 211, 112], dtype=int64), array([ 53, 231, 114], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2845.22856009,[array([ 55, 211, 114], dtype=int64), array([ 56, 232, 117], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2851.13282155,[array([ 59, 209, 113], dtype=int64), array([ 57, 232, 111], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.33,9,2867.73808948,[array([ 54, 211, 117], dtype=int64), array([ 54, 232, 118], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2873.75891916,[array([ 58, 210, 112], dtype=int64), array([ 60, 231, 111], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.91,9,2879.79582692,[array([ 56, 210, 113], dtype=int64), array([ 55, 234, 114], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2885.80047876,[array([ 54, 211, 117], dtype=int64), array([ 56, 232, 115], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.34,9,2902.34683721,[array([ 56, 210, 115], dtype=int64), array([ 54, 233, 116], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2908.25516449,[array([ 55, 211, 112], dtype=int64), array([ 56, 232, 115], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.34,9,2924.93090506,[array([ 60, 210, 109], dtype=int64), array([ 54, 233, 116], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2930.89275241,[array([ 59, 211, 116], dtype=int64), array([ 56, 231, 107], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2936.71429111,[array([ 58, 211, 110], dtype=int64), array([ 56, 231, 110], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2942.73955349,[array([ 59, 211, 110], dtype=int64), array([ 58, 232, 110], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.94,9,2948.6404902,[array([ 62, 211, 109], dtype=int64), array([ 56, 232, 112], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.93,9,2954.6458009,[array([ 55, 211, 117], dtype=int64), array([ 54, 231, 115], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer1_VIBE_Neutral_2.hdr
0.88,1,2983.63909758,[array([181, 145,  71], dtype=int64), array([156, 195,  76], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3010.29645931,[array([187, 146,  64], dtype=int64), array([151, 183,  65], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3035.1566249,[array([197, 133,  66], dtype=int64), array([140, 182,  79], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3061.26681777,[array([192, 137,  67], dtype=int64), array([132, 190,  72], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.89,1,3087.15035136,[array([209, 120,  56], dtype=int64), array([170, 175,  63], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3113.95015429,[array([196, 118,  65], dtype=int64), array([151, 193,  85], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.89,1,3138.8286718,[array([200, 125,  64], dtype=int64), array([173, 171,  69], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3163.63668067,[array([186, 135,  70], dtype=int64), array([148, 188,  74], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3188.02251809,[array([194, 146,  57], dtype=int64), array([151, 173,  72], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3212.84053251,[array([184, 136,  64], dtype=int64), array([145, 187,  83], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3238.12628587,[array([190, 120,  61], dtype=int64), array([138, 186,  70], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.25,1,3353.39778532,[array([195, 140,  46], dtype=int64), array([137, 177,  68], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3379.49941911,[array([189, 119,  47], dtype=int64), array([159, 191,  66], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3405.51505131,[array([188, 146,  49], dtype=int64), array([150, 188,  74], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3432.14606962,[array([196, 131,  71], dtype=int64), array([154, 193,  63], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3457.31312633,[array([207, 135,  50], dtype=int64), array([158, 196,  70], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3483.32725474,[array([192, 147,  48], dtype=int64), array([151, 201,  66], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3509.86876065,[array([200, 126,  45], dtype=int64), array([150, 185,  67], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3536.34778952,[array([192, 121,  65], dtype=int64), array([152, 197,  65], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.89,1,3559.30199558,[array([187, 116,  51], dtype=int64), array([141, 178,  77], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3584.14166647,[array([190, 132,  53], dtype=int64), array([167, 179,  68], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3609.52231081,[array([193, 115,  60], dtype=int64), array([153, 194,  65], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3633.69526862,[array([192, 147,  70], dtype=int64), array([163, 181,  67], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3660.38769845,[array([205, 136,  60], dtype=int64), array([153, 195,  62], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.87,1,3686.714866,[array([210, 126,  59], dtype=int64), array([148, 191,  86], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3712.40437834,[array([184, 144,  55], dtype=int64), array([159, 199,  66], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3738.4895657,[array([187, 137,  60], dtype=int64), array([157, 185,  60], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3765.99216941,[array([193, 148,  59], dtype=int64), array([149, 203,  74], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.89,1,3791.37506828,[array([188, 118,  46], dtype=int64), array([159, 172,  62], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.88,1,3817.53783828,[array([199, 131,  59], dtype=int64), array([157, 171,  69], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3828.63588021,[array([141, 189,  88], dtype=int64), array([122, 215,  86], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3837.29176769,[array([127, 191,  86], dtype=int64), array([133, 213,  81], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3846.68436899,[array([132, 190,  81], dtype=int64), array([114, 212,  75], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3856.2059279,[array([132, 185,  84], dtype=int64), array([115, 213,  62], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.95,2,3865.00637711,[array([131, 182,  88], dtype=int64), array([130, 213,  88], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3873.6004856,[array([135, 190,  90], dtype=int64), array([131, 211,  72], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3882.54155916,[array([135, 190,  86], dtype=int64), array([129, 214,  73], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3891.22249106,[array([135, 191,  81], dtype=int64), array([132, 211,  87], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3900.58678961,[array([126, 190,  86], dtype=int64), array([123, 213,  68], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3909.58219541,[array([133, 189,  79], dtype=int64), array([126, 213,  69], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3919.15918428,[array([128, 184,  89], dtype=int64), array([118, 213,  70], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3928.61744022,[array([129, 191,  92], dtype=int64), array([112, 214,  75], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3937.87973313,[array([125, 191,  76], dtype=int64), array([119, 213,  79], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3946.86055968,[array([123, 190,  79], dtype=int64), array([128, 212,  90], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3955.34300837,[array([127, 185,  89], dtype=int64), array([123, 211,  84], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.95,2,3964.69719108,[array([134, 186,  91], dtype=int64), array([119, 217,  67], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.96,2,3973.3717529,[array([123, 190,  77], dtype=int64), array([132, 212,  70], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
0.95,2,3982.63894018,[array([124, 186,  83], dtype=int64), array([114, 211,  81], dtype=int64)],E:\Google Drive\Research\MRI Wrist Images\Thumb Maneuvers\Filtered Images\Volunteer2_VIBE_Neutral.hdr
