 
New experiment....
 
0.9274, Max_RMS, 0.001, 49.6746957567,MRI_Num1
0.9397, Max_RMS, 0.001, 41.77399277,MRI_Num2
0.8128, Max_RMS, 0.001, 38.8769559753,MRI_Num3
 
New experiment....
 
0.9215, Max_RMS, 0.001, 7.81719830497,MRI_Num1, Label: 1
0.9388, Maximum Iterations, 1350.0, 29.4848557104,MRI_Num1, Label: , 4
0.9278, Maximum Iterations, 1350.0, 38.1558683061,MRI_Num1, Label: , 5
0.9149, Maximum Iterations, 1350.0, 47.1138614296,MRI_Num1, Label: , 6
0.9256, Maximum Iterations, 1350.0, 52.1873230684,MRI_Num1, Label: , 7
0.9215, Maximum Iterations, 1400.0, 7.49654211776,MRI_Num1, Label: , 1
0.9171, Maximum Iterations, 1400.0, 13.1727220809,MRI_Num1, Label: , 2
0.923, Maximum Iterations, 1400.0, 20.877617183,MRI_Num1, Label: , 3
0.9397, Maximum Iterations, 1400.0, 28.754771228,MRI_Num1, Label: , 4
0.9283, Maximum Iterations, 1400.0, 37.2521003585,MRI_Num1, Label: , 5
0.9148, Maximum Iterations, 1400.0, 48.4692749068,MRI_Num1, Label: , 6
0.9258, Maximum Iterations, 1400.0, 55.3667967822,MRI_Num1, Label: , 7
0.9221, Maximum Iterations, 1450.0, 7.62049691222,MRI_Num1, Label: , 1
0.9173, Maximum Iterations, 1450.0, 13.5817753017,MRI_Num1, Label: , 2
0.9229, Maximum Iterations, 1450.0, 21.4605656895,MRI_Num1, Label: , 3
0.939, Maximum Iterations, 1450.0, 28.8354956191,MRI_Num1, Label: , 4
0.9282, Maximum Iterations, 1450.0, 35.8285895094,MRI_Num1, Label: , 5
0.9143, Maximum Iterations, 1450.0, 45.8478546443,MRI_Num1, Label: , 6
0.9264, Maximum Iterations, 1450.0, 51.781399174,MRI_Num1, Label: , 7
0.9213, Maximum Iterations, 1500.0, 7.60002638979,MRI_Num1, Label: , 1
0.9172, Maximum Iterations, 1500.0, 13.510720927,MRI_Num1, Label: , 2
0.9234, Maximum Iterations, 1500.0, 21.0050681863,MRI_Num1, Label: , 3
0.9393, Maximum Iterations, 1500.0, 28.56473516,MRI_Num1, Label: , 4
0.9281, Maximum Iterations, 1500.0, 35.5890202072,MRI_Num1, Label: , 5
0.9147, Maximum Iterations, 1500.0, 47.0560528592,MRI_Num1, Label: , 6
0.9267, Maximum Iterations, 1500.0, 52.6307822029,MRI_Num1, Label: , 7
0.921, Maximum Iterations, 1550.0, 7.64172372753,MRI_Num1, Label: , 1
0.9167, Maximum Iterations, 1550.0, 13.5602290002,MRI_Num1, Label: , 2
0.923, Maximum Iterations, 1550.0, 21.3952249101,MRI_Num1, Label: , 3
0.9397, Maximum Iterations, 1550.0, 28.1879468272,MRI_Num1, Label: , 4
0.9289, Maximum Iterations, 1550.0, 35.1960466216,MRI_Num1, Label: , 5
0.9147, Maximum Iterations, 1550.0, 45.4414965763,MRI_Num1, Label: , 6
0.9253, Maximum Iterations, 1550.0, 51.4246659146,MRI_Num1, Label: , 7
0.9231, Maximum Iterations, 1600.0, 7.69172946189,MRI_Num1, Label: , 1
0.9176, Maximum Iterations, 1600.0, 13.6089760994,MRI_Num1, Label: , 2
0.9229, Maximum Iterations, 1600.0, 21.5959538184,MRI_Num1, Label: , 3
0.9387, Maximum Iterations, 1600.0, 29.4262016133,MRI_Num1, Label: , 4
0.928, Maximum Iterations, 1600.0, 37.0853835648,MRI_Num1, Label: , 5
0.9139, Maximum Iterations, 1600.0, 44.8962067743,MRI_Num1, Label: , 6
0.9262, Maximum Iterations, 1600.0, 50.0882829314,MRI_Num1, Label: , 7
0.9212, Maximum Iterations, 1650.0, 7.58457870537,MRI_Num1, Label: , 1
0.916, Maximum Iterations, 1650.0, 13.4785209895,MRI_Num1, Label: , 2
0.9232, Maximum Iterations, 1650.0, 20.5830874772,MRI_Num1, Label: , 3
0.939, Maximum Iterations, 1650.0, 28.0240951694,MRI_Num1, Label: , 4
0.9283, Maximum Iterations, 1650.0, 35.9647596773,MRI_Num1, Label: , 5
0.9019, Maximum Iterations, 1650.0, 42.9117632947,MRI_Num1, Label: , 6
0.9264, Maximum Iterations, 1650.0, 48.5889783697,MRI_Num1, Label: , 7
0.9213, Maximum Iterations, 1700.0, 7.53015780044,MRI_Num1, Label: , 1
0.9171, Maximum Iterations, 1700.0, 13.1513407888,MRI_Num1, Label: , 2
0.9235, Maximum Iterations, 1700.0, 20.7187772456,MRI_Num1, Label: , 3
0.9388, Maximum Iterations, 1700.0, 28.6103816046,MRI_Num1, Label: , 4
0.928, Maximum Iterations, 1700.0, 35.7609760479,MRI_Num1, Label: , 5
0.9082, Maximum Iterations, 1700.0, 42.5148174891,MRI_Num1, Label: , 6
0.9261, Maximum Iterations, 1700.0, 47.6553103756,MRI_Num1, Label: , 7
0.922, Maximum Iterations, 1750.0, 7.61500801056,MRI_Num1, Label: , 1
0.9171, Maximum Iterations, 1750.0, 13.4616593154,MRI_Num1, Label: , 2
0.923, Maximum Iterations, 1750.0, 21.3050066296,MRI_Num1, Label: , 3
0.9385, Maximum Iterations, 1750.0, 28.9499366294,MRI_Num1, Label: , 4
0.928, Maximum Iterations, 1750.0, 35.7900510476,MRI_Num1, Label: , 5
0.9143, Maximum Iterations, 1750.0, 43.3432490108,MRI_Num1, Label: , 6
0.9253, Maximum Iterations, 1750.0, 51.1084892633,MRI_Num1, Label: , 7
0.9216, Maximum Iterations, 1800.0, 7.68484939093,MRI_Num1, Label: , 1
0.9167, Maximum Iterations, 1800.0, 13.2325850764,MRI_Num1, Label: , 2
0.9221, Maximum Iterations, 1800.0, 20.2334820953,MRI_Num1, Label: , 3
0.9385, Maximum Iterations, 1800.0, 28.3974706757,MRI_Num1, Label: , 4
0.9281, Maximum Iterations, 1800.0, 35.7442670951,MRI_Num1, Label: , 5
0.9148, Maximum Iterations, 1800.0, 44.1977631285,MRI_Num1, Label: , 6
0.9261, Maximum Iterations, 1800.0, 49.5433722997,MRI_Num1, Label: , 7
0.9216, Maximum Iterations, 1850.0, 7.67990788733,MRI_Num1, Label: , 1
0.9154, Maximum Iterations, 1850.0, 13.5450033763,MRI_Num1, Label: , 2
0.9238, Maximum Iterations, 1850.0, 21.3009908168,MRI_Num1, Label: , 3
0.9386, Maximum Iterations, 1850.0, 29.3229034157,MRI_Num1, Label: , 4
0.9283, Maximum Iterations, 1850.0, 35.5577117298,MRI_Num1, Label: , 5
0.9146, Maximum Iterations, 1850.0, 43.8097717137,MRI_Num1, Label: , 6
0.9253, Maximum Iterations, 1850.0, 48.984776424,MRI_Num1, Label: , 7
0.9228, Maximum Iterations, 1900.0, 7.82866382211,MRI_Num1, Label: , 1
0.9176, Maximum Iterations, 1900.0, 13.7392460126,MRI_Num1, Label: , 2
0.9233, Maximum Iterations, 1900.0, 21.6944287107,MRI_Num1, Label: , 3
0.9345, Maximum Iterations, 1900.0, 28.5751307494,MRI_Num1, Label: , 4
0.925, Maximum Iterations, 1900.0, 34.2614798531,MRI_Num1, Label: , 5
0.9123, Maximum Iterations, 1900.0, 42.2133187712,MRI_Num1, Label: , 6
0.9243, Maximum Iterations, 1900.0, 47.8440916118,MRI_Num1, Label: , 7
0.922, Maximum Iterations, 1950.0, 7.57664187235,MRI_Num1, Label: , 1
0.9168, Maximum Iterations, 1950.0, 13.3869919965,MRI_Num1, Label: , 2
0.9195, Maximum Iterations, 1950.0, 20.1727375871,MRI_Num1, Label: , 3
0.9393, Maximum Iterations, 1950.0, 28.375258778,MRI_Num1, Label: , 4
0.9283, Maximum Iterations, 1950.0, 34.1448173604,MRI_Num1, Label: , 5
0.912, Maximum Iterations, 1950.0, 40.9992802783,MRI_Num1, Label: , 6
0.9255, Maximum Iterations, 1950.0, 46.6420704227,MRI_Num1, Label: , 7
0.9221, Maximum Iterations, 2000.0, 7.56425680839,MRI_Num1, Label: , 1
0.9165, Maximum Iterations, 2000.0, 13.1893982659,MRI_Num1, Label: , 2
0.9239, Maximum Iterations, 2000.0, 20.5924099207,MRI_Num1, Label: , 3
0.939, Maximum Iterations, 2000.0, 28.424862814,MRI_Num1, Label: , 4
0.9288, Maximum Iterations, 2000.0, 34.4560776691,MRI_Num1, Label: , 5
0.9147, Maximum Iterations, 2000.0, 42.8022962632,MRI_Num1, Label: , 6
0.927, Maximum Iterations, 2000.0, 48.2429262478,MRI_Num1, Label: , 7
 
New experiment....
 
0.9231, Anatomical Relaxation, 0.0, 5.19260219755,MRI_Num1, Label: , 1
0.917, Anatomical Relaxation, 0.0, 12.3701742078,MRI_Num1, Label: , 2
0.948, Anatomical Relaxation, 0.0, 17.1711149951,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 0.0, 22.2286116862,MRI_Num1, Label: , 4
0.9381, Anatomical Relaxation, 0.0, 26.6127546381,MRI_Num1, Label: , 5
0.937, Anatomical Relaxation, 0.0, 31.6314021582,MRI_Num1, Label: , 6
0.9229, Anatomical Relaxation, 0.0, 35.508022556,MRI_Num1, Label: , 7
0.9334, Anatomical Relaxation, 0.0526315789474, 5.2711106651,MRI_Num1, Label: , 1
0.9384, Anatomical Relaxation, 0.0526315789474, 9.53974999327,MRI_Num1, Label: , 2
0.9485, Anatomical Relaxation, 0.0526315789474, 14.931353182,MRI_Num1, Label: , 3
0.9472, Anatomical Relaxation, 0.0526315789474, 20.2083354301,MRI_Num1, Label: , 4
0.9385, Anatomical Relaxation, 0.0526315789474, 24.7086379472,MRI_Num1, Label: , 5
0.9395, Anatomical Relaxation, 0.0526315789474, 30.0712793608,MRI_Num1, Label: , 6
0.9223, Anatomical Relaxation, 0.0526315789474, 34.1260677334,MRI_Num1, Label: , 7
0.9337, Anatomical Relaxation, 0.105263157895, 6.08380661372,MRI_Num1, Label: , 1
0.9378, Anatomical Relaxation, 0.105263157895, 10.8024595171,MRI_Num1, Label: , 2
0.9487, Anatomical Relaxation, 0.105263157895, 16.9251685495,MRI_Num1, Label: , 3
0.9466, Anatomical Relaxation, 0.105263157895, 22.5089971059,MRI_Num1, Label: , 4
0.9384, Anatomical Relaxation, 0.105263157895, 27.3918919552,MRI_Num1, Label: , 5
0.9394, Anatomical Relaxation, 0.105263157895, 33.0638507215,MRI_Num1, Label: , 6
0.9213, Anatomical Relaxation, 0.105263157895, 37.1012513795,MRI_Num1, Label: , 7
0.9349, Anatomical Relaxation, 0.157894736842, 6.79129095831,MRI_Num1, Label: , 1
0.9379, Anatomical Relaxation, 0.157894736842, 12.0105170059,MRI_Num1, Label: , 2
0.9486, Anatomical Relaxation, 0.157894736842, 18.7114012688,MRI_Num1, Label: , 3
0.9471, Anatomical Relaxation, 0.157894736842, 26.0820646532,MRI_Num1, Label: , 4
0.9385, Anatomical Relaxation, 0.157894736842, 30.6179597471,MRI_Num1, Label: , 5
0.9206, Anatomical Relaxation, 0.157894736842, 35.6981575125,MRI_Num1, Label: , 6
0.9225, Anatomical Relaxation, 0.157894736842, 40.0866343006,MRI_Num1, Label: , 7
0.9336, Anatomical Relaxation, 0.210526315789, 7.75014979573,MRI_Num1, Label: , 1
0.9377, Anatomical Relaxation, 0.210526315789, 13.5248655057,MRI_Num1, Label: , 2
0.9483, Anatomical Relaxation, 0.210526315789, 19.6215975597,MRI_Num1, Label: , 3
0.9469, Anatomical Relaxation, 0.210526315789, 26.073862752,MRI_Num1, Label: , 4
0.9389, Anatomical Relaxation, 0.210526315789, 30.9001725577,MRI_Num1, Label: , 5
0.9389, Anatomical Relaxation, 0.210526315789, 37.5026989562,MRI_Num1, Label: , 6
0.9229, Anatomical Relaxation, 0.210526315789, 41.9460802671,MRI_Num1, Label: , 7
0.9349, Anatomical Relaxation, 0.263157894737, 9.03985531839,MRI_Num1, Label: , 1
0.9389, Anatomical Relaxation, 0.263157894737, 15.3733424459,MRI_Num1, Label: , 2
0.949, Anatomical Relaxation, 0.263157894737, 23.4453347993,MRI_Num1, Label: , 3
0.9474, Anatomical Relaxation, 0.263157894737, 30.6878944572,MRI_Num1, Label: , 4
0.9384, Anatomical Relaxation, 0.263157894737, 35.9120230966,MRI_Num1, Label: , 5
0.9395, Anatomical Relaxation, 0.263157894737, 42.0691579374,MRI_Num1, Label: , 6
0.9228, Anatomical Relaxation, 0.263157894737, 46.5233938797,MRI_Num1, Label: , 7
0.934, Anatomical Relaxation, 0.315789473684, 9.70920377719,MRI_Num1, Label: , 1
0.9378, Anatomical Relaxation, 0.315789473684, 15.8772441565,MRI_Num1, Label: , 2
0.9495, Anatomical Relaxation, 0.315789473684, 24.2255160053,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 0.315789473684, 32.2755270059,MRI_Num1, Label: , 4
0.9382, Anatomical Relaxation, 0.315789473684, 37.240996165,MRI_Num1, Label: , 5
0.9392, Anatomical Relaxation, 0.315789473684, 45.0305255607,MRI_Num1, Label: , 6
0.9221, Anatomical Relaxation, 0.315789473684, 49.540530862,MRI_Num1, Label: , 7
0.9329, Anatomical Relaxation, 0.368421052632, 10.4648828492,MRI_Num1, Label: , 1
0.9379, Anatomical Relaxation, 0.368421052632, 17.619842141,MRI_Num1, Label: , 2
0.949, Anatomical Relaxation, 0.368421052632, 24.1952347404,MRI_Num1, Label: , 3
0.9471, Anatomical Relaxation, 0.368421052632, 31.5729010751,MRI_Num1, Label: , 4
0.9385, Anatomical Relaxation, 0.368421052632, 37.2446196417,MRI_Num1, Label: , 5
0.9392, Anatomical Relaxation, 0.368421052632, 44.2559997285,MRI_Num1, Label: , 6
0.9231, Anatomical Relaxation, 0.368421052632, 48.9730464238,MRI_Num1, Label: , 7
0.9348, Anatomical Relaxation, 0.421052631579, 10.4847813977,MRI_Num1, Label: , 1
0.9382, Anatomical Relaxation, 0.421052631579, 18.9408403423,MRI_Num1, Label: , 2
0.9487, Anatomical Relaxation, 0.421052631579, 25.3146751832,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 0.421052631579, 32.5432438616,MRI_Num1, Label: , 4
0.9385, Anatomical Relaxation, 0.421052631579, 37.3367908255,MRI_Num1, Label: , 5
0.9394, Anatomical Relaxation, 0.421052631579, 43.3061666688,MRI_Num1, Label: , 6
0.923, Anatomical Relaxation, 0.421052631579, 48.0790125653,MRI_Num1, Label: , 7
0.9342, Anatomical Relaxation, 0.473684210526, 10.6729268798,MRI_Num1, Label: , 1
0.9385, Anatomical Relaxation, 0.473684210526, 18.3277542227,MRI_Num1, Label: , 2
0.948, Anatomical Relaxation, 0.473684210526, 25.7691668315,MRI_Num1, Label: , 3
0.9469, Anatomical Relaxation, 0.473684210526, 33.5822390248,MRI_Num1, Label: , 4
0.9388, Anatomical Relaxation, 0.473684210526, 39.2534663668,MRI_Num1, Label: , 5
0.9397, Anatomical Relaxation, 0.473684210526, 45.8248811874,MRI_Num1, Label: , 6
0.9213, Anatomical Relaxation, 0.473684210526, 50.60303547,MRI_Num1, Label: , 7
0.9341, Anatomical Relaxation, 0.526315789474, 11.0328450539,MRI_Num1, Label: , 1
0.938, Anatomical Relaxation, 0.526315789474, 19.9938027869,MRI_Num1, Label: , 2
0.9487, Anatomical Relaxation, 0.526315789474, 27.8406691305,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 0.526315789474, 35.4843890616,MRI_Num1, Label: , 4
0.9385, Anatomical Relaxation, 0.526315789474, 40.828168794,MRI_Num1, Label: , 5
0.939, Anatomical Relaxation, 0.526315789474, 47.4297735978,MRI_Num1, Label: , 6
0.9228, Anatomical Relaxation, 0.526315789474, 51.9567570161,MRI_Num1, Label: , 7
0.9345, Anatomical Relaxation, 0.578947368421, 10.0017993042,MRI_Num1, Label: , 1
0.9379, Anatomical Relaxation, 0.578947368421, 19.3173469304,MRI_Num1, Label: , 2
0.9489, Anatomical Relaxation, 0.578947368421, 26.5123101661,MRI_Num1, Label: , 3
0.9467, Anatomical Relaxation, 0.578947368421, 34.2703139976,MRI_Num1, Label: , 4
0.9382, Anatomical Relaxation, 0.578947368421, 39.6184650151,MRI_Num1, Label: , 5
0.9399, Anatomical Relaxation, 0.578947368421, 46.2922216228,MRI_Num1, Label: , 6
0.9217, Anatomical Relaxation, 0.578947368421, 51.4075502898,MRI_Num1, Label: , 7
0.9329, Anatomical Relaxation, 0.631578947368, 11.128522979,MRI_Num1, Label: , 1
0.9381, Anatomical Relaxation, 0.631578947368, 19.4837158586,MRI_Num1, Label: , 2
0.9481, Anatomical Relaxation, 0.631578947368, 26.7121312304,MRI_Num1, Label: , 3
0.9467, Anatomical Relaxation, 0.631578947368, 33.4734059921,MRI_Num1, Label: , 4
0.9389, Anatomical Relaxation, 0.631578947368, 38.7319788718,MRI_Num1, Label: , 5
0.9391, Anatomical Relaxation, 0.631578947368, 45.4326682832,MRI_Num1, Label: , 6
0.9227, Anatomical Relaxation, 0.631578947368, 50.1741483586,MRI_Num1, Label: , 7
0.9348, Anatomical Relaxation, 0.684210526316, 10.8781268395,MRI_Num1, Label: , 1
0.9383, Anatomical Relaxation, 0.684210526316, 20.2656671118,MRI_Num1, Label: , 2
0.9489, Anatomical Relaxation, 0.684210526316, 27.8150727855,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 0.684210526316, 35.3558956322,MRI_Num1, Label: , 4
0.9386, Anatomical Relaxation, 0.684210526316, 40.4061831112,MRI_Num1, Label: , 5
0.9394, Anatomical Relaxation, 0.684210526316, 47.9581162953,MRI_Num1, Label: , 6
0.9221, Anatomical Relaxation, 0.684210526316, 52.5030131762,MRI_Num1, Label: , 7
0.9322, Anatomical Relaxation, 0.736842105263, 10.5048786011,MRI_Num1, Label: , 1
0.9383, Anatomical Relaxation, 0.736842105263, 19.2921098611,MRI_Num1, Label: , 2
0.9485, Anatomical Relaxation, 0.736842105263, 27.7613449784,MRI_Num1, Label: , 3
0.9467, Anatomical Relaxation, 0.736842105263, 35.6919570812,MRI_Num1, Label: , 4
0.9385, Anatomical Relaxation, 0.736842105263, 41.0321121666,MRI_Num1, Label: , 5
0.921, Anatomical Relaxation, 0.736842105263, 46.5267815452,MRI_Num1, Label: , 6
0.9229, Anatomical Relaxation, 0.736842105263, 50.9702064489,MRI_Num1, Label: , 7
0.9358, Anatomical Relaxation, 0.789473684211, 10.1674470478,MRI_Num1, Label: , 1
0.9385, Anatomical Relaxation, 0.789473684211, 18.83182065,MRI_Num1, Label: , 2
0.9492, Anatomical Relaxation, 0.789473684211, 25.7489113478,MRI_Num1, Label: , 3
0.9469, Anatomical Relaxation, 0.789473684211, 32.6228008992,MRI_Num1, Label: , 4
0.9384, Anatomical Relaxation, 0.789473684211, 37.6550090287,MRI_Num1, Label: , 5
0.9393, Anatomical Relaxation, 0.789473684211, 44.2881671908,MRI_Num1, Label: , 6
0.9243, Anatomical Relaxation, 0.789473684211, 49.1164214152,MRI_Num1, Label: , 7
0.9333, Anatomical Relaxation, 0.842105263158, 10.3192571185,MRI_Num1, Label: , 1
0.9382, Anatomical Relaxation, 0.842105263158, 19.4860944509,MRI_Num1, Label: , 2
0.9485, Anatomical Relaxation, 0.842105263158, 27.0166650673,MRI_Num1, Label: , 3
0.9469, Anatomical Relaxation, 0.842105263158, 33.3406653271,MRI_Num1, Label: , 4
0.9392, Anatomical Relaxation, 0.842105263158, 38.3734822943,MRI_Num1, Label: , 5
0.9389, Anatomical Relaxation, 0.842105263158, 45.8692692894,MRI_Num1, Label: , 6
0.9227, Anatomical Relaxation, 0.842105263158, 50.7992289616,MRI_Num1, Label: , 7
0.9331, Anatomical Relaxation, 0.894736842105, 9.76928678509,MRI_Num1, Label: , 1
0.9377, Anatomical Relaxation, 0.894736842105, 17.9331949088,MRI_Num1, Label: , 2
0.9487, Anatomical Relaxation, 0.894736842105, 25.2876844506,MRI_Num1, Label: , 3
0.9471, Anatomical Relaxation, 0.894736842105, 32.8137237463,MRI_Num1, Label: , 4
0.9395, Anatomical Relaxation, 0.894736842105, 38.2241786689,MRI_Num1, Label: , 5
0.9399, Anatomical Relaxation, 0.894736842105, 44.6925533384,MRI_Num1, Label: , 6
0.9229, Anatomical Relaxation, 0.894736842105, 49.6032022348,MRI_Num1, Label: , 7
0.9354, Anatomical Relaxation, 0.947368421053, 10.5901556705,MRI_Num1, Label: , 1
0.9387, Anatomical Relaxation, 0.947368421053, 18.7142912731,MRI_Num1, Label: , 2
0.9492, Anatomical Relaxation, 0.947368421053, 27.5759262467,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 0.947368421053, 34.7929325673,MRI_Num1, Label: , 4
0.9383, Anatomical Relaxation, 0.947368421053, 40.6504815113,MRI_Num1, Label: , 5
0.9319, Anatomical Relaxation, 0.947368421053, 46.4846541299,MRI_Num1, Label: , 6
0.9246, Anatomical Relaxation, 0.947368421053, 51.4088179947,MRI_Num1, Label: , 7
0.9338, Anatomical Relaxation, 1.0, 9.65424717699,MRI_Num1, Label: , 1
0.9391, Anatomical Relaxation, 1.0, 18.0802978243,MRI_Num1, Label: , 2
0.9486, Anatomical Relaxation, 1.0, 24.2269817799,MRI_Num1, Label: , 3
0.947, Anatomical Relaxation, 1.0, 30.9386173971,MRI_Num1, Label: , 4
0.9387, Anatomical Relaxation, 1.0, 36.1258067612,MRI_Num1, Label: , 5
0.9394, Anatomical Relaxation, 1.0, 43.187985739,MRI_Num1, Label: , 6
0.9231, Anatomical Relaxation, 1.0, 47.9198063305,MRI_Num1, Label: , 7
 
New experiment....
 
0.9311, Anatomical Relaxation, 0.0, 13.1949465592,MRI_Num3, Label: , 1
0.7415, Anatomical Relaxation, 0.0, 17.0741509332,MRI_Num3, Label: , 2
0.6565, Anatomical Relaxation, 0.0, 21.4637921491,MRI_Num3, Label: , 3
0.7264, Anatomical Relaxation, 0.0, 27.0074751579,MRI_Num3, Label: , 4
0.6035, Anatomical Relaxation, 0.0, 30.8109484293,MRI_Num3, Label: , 5
0.03, Anatomical Relaxation, 0.0, 35.9750139556,MRI_Num3, Label: , 6
0.1116, Anatomical Relaxation, 0.0, 39.8290026179,MRI_Num3, Label: , 7
0.9156, Anatomical Relaxation, 0.0526315789474, 4.89842123495,MRI_Num3, Label: , 1
0.7416, Anatomical Relaxation, 0.0526315789474, 9.12304578015,MRI_Num3, Label: , 2
0.0946, Anatomical Relaxation, 0.0526315789474, 13.0173590428,MRI_Num3, Label: , 3
0.017, Anatomical Relaxation, 0.0526315789474, 18.2712215491,MRI_Num3, Label: , 4
0.6045, Anatomical Relaxation, 0.0526315789474, 22.3474985869,MRI_Num3, Label: , 5
0.0271, Anatomical Relaxation, 0.0526315789474, 27.8300274899,MRI_Num3, Label: , 6
0.1135, Anatomical Relaxation, 0.0526315789474, 31.7711323153,MRI_Num3, Label: , 7
0.9165, Anatomical Relaxation, 0.105263157895, 5.37603964672,MRI_Num3, Label: , 1
0.757, Anatomical Relaxation, 0.105263157895, 10.0196969679,MRI_Num3, Label: , 2
0.6218, Anatomical Relaxation, 0.105263157895, 15.0496751305,MRI_Num3, Label: , 3
0.7172, Anatomical Relaxation, 0.105263157895, 21.7091069366,MRI_Num3, Label: , 4
0.5846, Anatomical Relaxation, 0.105263157895, 25.9738348994,MRI_Num3, Label: , 5
0.6354, Anatomical Relaxation, 0.105263157895, 32.9551967415,MRI_Num3, Label: , 6
0.1974, Anatomical Relaxation, 0.105263157895, 37.3971775208,MRI_Num3, Label: , 7
0.9133, Anatomical Relaxation, 0.157894736842, 6.4247469564,MRI_Num3, Label: , 1
0.7425, Anatomical Relaxation, 0.157894736842, 11.5787194104,MRI_Num3, Label: , 2
0.0243, Anatomical Relaxation, 0.157894736842, 16.7943450942,MRI_Num3, Label: , 3
0.7154, Anatomical Relaxation, 0.157894736842, 24.1753233189,MRI_Num3, Label: , 4
0.033, Anatomical Relaxation, 0.157894736842, 28.0293207583,MRI_Num3, Label: , 5
0.6258, Anatomical Relaxation, 0.157894736842, 35.1696831586,MRI_Num3, Label: , 6
0.037, Anatomical Relaxation, 0.157894736842, 39.4927796704,MRI_Num3, Label: , 7
0.9142, Anatomical Relaxation, 0.210526315789, 7.08060911858,MRI_Num3, Label: , 1
0.771, Anatomical Relaxation, 0.210526315789, 12.5678969616,MRI_Num3, Label: , 2
0.6256, Anatomical Relaxation, 0.210526315789, 18.63169268,MRI_Num3, Label: , 3
0.67, Anatomical Relaxation, 0.210526315789, 26.4906717051,MRI_Num3, Label: , 4
0.0265, Anatomical Relaxation, 0.210526315789, 30.3948158975,MRI_Num3, Label: , 5
0.6195, Anatomical Relaxation, 0.210526315789, 37.9730040012,MRI_Num3, Label: , 6
0.0511, Anatomical Relaxation, 0.210526315789, 42.3716019483,MRI_Num3, Label: , 7
0.9158, Anatomical Relaxation, 0.263157894737, 6.26162087169,MRI_Num3, Label: , 1
0.7421, Anatomical Relaxation, 0.263157894737, 12.7451761095,MRI_Num3, Label: , 2
0.6314, Anatomical Relaxation, 0.263157894737, 18.282044583,MRI_Num3, Label: , 3
0.6712, Anatomical Relaxation, 0.263157894737, 26.7472211722,MRI_Num3, Label: , 4
0.5799, Anatomical Relaxation, 0.263157894737, 31.7733151784,MRI_Num3, Label: , 5
0.6308, Anatomical Relaxation, 0.263157894737, 38.8077471308,MRI_Num3, Label: , 6
0.0435, Anatomical Relaxation, 0.263157894737, 43.4780634104,MRI_Num3, Label: , 7
0.9149, Anatomical Relaxation, 0.315789473684, 6.44093689036,MRI_Num3, Label: , 1
0.7586, Anatomical Relaxation, 0.315789473684, 13.0516271561,MRI_Num3, Label: , 2
0.6193, Anatomical Relaxation, 0.315789473684, 18.4830915147,MRI_Num3, Label: , 3
0.6686, Anatomical Relaxation, 0.315789473684, 26.8120087022,MRI_Num3, Label: , 4
0.6042, Anatomical Relaxation, 0.315789473684, 32.0134473848,MRI_Num3, Label: , 5
0.6248, Anatomical Relaxation, 0.315789473684, 39.5553913589,MRI_Num3, Label: , 6
0.0704, Anatomical Relaxation, 0.315789473684, 44.6529905898,MRI_Num3, Label: , 7
0.9163, Anatomical Relaxation, 0.368421052632, 5.51626015071,MRI_Num3, Label: , 1
0.7374, Anatomical Relaxation, 0.368421052632, 12.3007710969,MRI_Num3, Label: , 2
0.1523, Anatomical Relaxation, 0.368421052632, 17.6133330486,MRI_Num3, Label: , 3
0.7295, Anatomical Relaxation, 0.368421052632, 24.9472318218,MRI_Num3, Label: , 4
0.5852, Anatomical Relaxation, 0.368421052632, 30.0905737527,MRI_Num3, Label: , 5
0.6181, Anatomical Relaxation, 0.368421052632, 37.0680479276,MRI_Num3, Label: , 6
0.0462, Anatomical Relaxation, 0.368421052632, 42.7483344002,MRI_Num3, Label: , 7
0.9176, Anatomical Relaxation, 0.421052631579, 5.96682375713,MRI_Num3, Label: , 1
0.736, Anatomical Relaxation, 0.421052631579, 12.9860183827,MRI_Num3, Label: , 2
0.6802, Anatomical Relaxation, 0.421052631579, 18.4632222231,MRI_Num3, Label: , 3
0.7213, Anatomical Relaxation, 0.421052631579, 24.8169712708,MRI_Num3, Label: , 4
0.0383, Anatomical Relaxation, 0.421052631579, 29.3593722389,MRI_Num3, Label: , 5
0.6195, Anatomical Relaxation, 0.421052631579, 36.9893832278,MRI_Num3, Label: , 6
0.0292, Anatomical Relaxation, 0.421052631579, 42.0523919335,MRI_Num3, Label: , 7
0.9172, Anatomical Relaxation, 0.473684210526, 5.7953930792,MRI_Num3, Label: , 1
0.0344, Anatomical Relaxation, 0.473684210526, 13.3192161587,MRI_Num3, Label: , 2
0.6218, Anatomical Relaxation, 0.473684210526, 19.0613884543,MRI_Num3, Label: , 3
0.6705, Anatomical Relaxation, 0.473684210526, 27.9117419371,MRI_Num3, Label: , 4
0.0395, Anatomical Relaxation, 0.473684210526, 32.2910390557,MRI_Num3, Label: , 5
0.6201, Anatomical Relaxation, 0.473684210526, 39.7441474341,MRI_Num3, Label: , 6
